"Science, technology and innovation: a key driver for economic growth",https://dl.acm.org/doi/10.1145/1822090.1822091
Who's missing from the room,https://dl.acm.org/doi/10.1145/1822090.1822092
Session details: Course design,https://dl.acm.org/doi/10.1145/3251953
Challenges with teaching HCI early to computer students,https://dl.acm.org/doi/10.1145/1822090.1822094
Service learning in introductory computer science,https://dl.acm.org/doi/10.1145/1822090.1822095
From phenomenography study to planning teaching,https://dl.acm.org/doi/10.1145/1822090.1822096
Session details: Software tools,https://dl.acm.org/doi/10.1145/3251954
The SOM family: virtual machines for teaching and research,https://dl.acm.org/doi/10.1145/1822090.1822098
JavaSpaces NetBeans: a linda workbench for distributed programming course,https://dl.acm.org/doi/10.1145/1822090.1822099
Enbug: when debuggers go bad,https://dl.acm.org/doi/10.1145/1822090.1822100
Session details: Diversity,https://dl.acm.org/doi/10.1145/3251955
A sub-saharan comparative study of university students' attitudes towards computer programming,https://dl.acm.org/doi/10.1145/1822090.1822102
Creating digital divas: scaffolding perception change through secondary school and university alliances,https://dl.acm.org/doi/10.1145/1822090.1822103
Inspiring women undergraduates,https://dl.acm.org/doi/10.1145/1822090.1822104
Session details: Curriculum issues,https://dl.acm.org/doi/10.1145/3251956
Analysis of computer science related curriculum on LDA and Isomap,https://dl.acm.org/doi/10.1145/1822090.1822106
Individual and group seminars and workshops in the computer science curriculum,https://dl.acm.org/doi/10.1145/1822090.1822107
Developing verification-driven learning cases,https://dl.acm.org/doi/10.1145/1822090.1822108
Session details: Laboratory tools,https://dl.acm.org/doi/10.1145/3251957
ComTest: a tool to impart TDD and unit testing to introductory level programming,https://dl.acm.org/doi/10.1145/1822090.1822110
"SAMtool, a tool for deducing and implementing loop patterns",https://dl.acm.org/doi/10.1145/1822090.1822111
PhidgetLab: crossing the border from virtual to real-world objects,https://dl.acm.org/doi/10.1145/1822090.1822112
Session details: Online learning,https://dl.acm.org/doi/10.1145/3251958
LOMOLEHEA: learning object model for online learning based on the european higher education area,https://dl.acm.org/doi/10.1145/1822090.1822114
Online education experiences: information technologies certificate program at METU,https://dl.acm.org/doi/10.1145/1822090.1822115
Evaluation of automatic classroom capture for computer science education,https://dl.acm.org/doi/10.1145/1822090.1822116
Session details: Theoretical overtures,https://dl.acm.org/doi/10.1145/3251959
Computer lab work on theory,https://dl.acm.org/doi/10.1145/1822090.1822118
Tail recursive programming by applying generalization,https://dl.acm.org/doi/10.1145/1822090.1822119
Mental models of recursion: investigating students' understanding of recursion,https://dl.acm.org/doi/10.1145/1822090.1822120
Session details: Reflections,https://dl.acm.org/doi/10.1145/3251960
