"New technology, new learning?",https://dl.acm.org/doi/10.1145/2591708.2602688
Meeting the future challenges of education and digitization,https://dl.acm.org/doi/10.1145/2591708.2602689
SPOC-supported introduction to programming,https://dl.acm.org/doi/10.1145/2591708.2591759
Teaching and learning with MOOCs: computing academics' perspectives and engagement,https://dl.acm.org/doi/10.1145/2591708.2591740
Augmenting PBL with large public presentations: a case study in interactive graphics pedagogy,https://dl.acm.org/doi/10.1145/2591708.2591727
The state of play: a notional machine for learning programming,https://dl.acm.org/doi/10.1145/2591708.2591721
System for automatic generation of algorithm visualizations based on pseudocode interpretation,https://dl.acm.org/doi/10.1145/2591708.2591743
Selective hiding for improved algorithmic visualization,https://dl.acm.org/doi/10.1145/2591708.2591734
Failure rates in introductory programming revisited,https://dl.acm.org/doi/10.1145/2591708.2591749
Effect of a 2-week scratch intervention in CS1 on learners with varying prior knowledge,https://dl.acm.org/doi/10.1145/2591708.2591733
Think-pair-share in a large CS1 class: does learning really happen?,https://dl.acm.org/doi/10.1145/2591708.2591739
Assessing computational learning in K-12,https://dl.acm.org/doi/10.1145/2591708.2591713
Engaging high school students using chatbots,https://dl.acm.org/doi/10.1145/2591708.2591728
Serious toys: three years of teaching computer science concepts in K-12 classrooms,https://dl.acm.org/doi/10.1145/2591708.2591732
The magic of algorithm design and analysis: teaching algorithmic skills using magic card tricks,https://dl.acm.org/doi/10.1145/2591708.2591745
A method to prove query lower bounds,https://dl.acm.org/doi/10.1145/2591708.2591736
Problem-solving using the extremality principle,https://dl.acm.org/doi/10.1145/2591708.2591718
MLSvisual: a visualization tool for teaching access control using multi-level security,https://dl.acm.org/doi/10.1145/2591708.2591730
Empowering faculty to embed security topics into computer science courses,https://dl.acm.org/doi/10.1145/2591708.2591741
Student perceptions of the acceptability of various code-writing practices,https://dl.acm.org/doi/10.1145/2591708.2591755
A historical examination of the social factors affecting female participation in computing,https://dl.acm.org/doi/10.1145/2591708.2591731
Cultural appropriation of computational thinking acquisition research: seeding fields of diversity,https://dl.acm.org/doi/10.1145/2591708.2591729
Apps for social justice: motivating computer science learning with design and real-world problem solving,https://dl.acm.org/doi/10.1145/2591708.2591751
Things coming together: learning experiences in a software studio,https://dl.acm.org/doi/10.1145/2591708.2591720
Understanding students' preferences of software engineering projects,https://dl.acm.org/doi/10.1145/2591708.2591753
Mobile application development classes for the mobile era,https://dl.acm.org/doi/10.1145/2591708.2591710
A teaching model for development of sensor-driven mobile applications,https://dl.acm.org/doi/10.1145/2591708.2591719
"Students' performance on programming-related tasks in an informatics contest in Finland, Sweden and Lithuania",https://dl.acm.org/doi/10.1145/2591708.2591760
Understanding differences among coding club students,https://dl.acm.org/doi/10.1145/2591708.2591716
Responses to adaptive feedback for software testing,https://dl.acm.org/doi/10.1145/2591708.2591756
Do student programmers all tend to write the same software tests?,https://dl.acm.org/doi/10.1145/2591708.2591757
QR code programming tasks with automated assessment,https://dl.acm.org/doi/10.1145/2591708.2591761
Intercultural computer science education,https://dl.acm.org/doi/10.1145/2591708.2591744
Course development through student-faculty collaboration: a case study,https://dl.acm.org/doi/10.1145/2591708.2591723
Making group processes explicit to student: a case of justice,https://dl.acm.org/doi/10.1145/2591708.2591717
A methodological approach to key competencies in informatics,https://dl.acm.org/doi/10.1145/2591708.2591742
Weaving computing into all middle school disciplines,https://dl.acm.org/doi/10.1145/2591708.2591754
Early validation of computational thinking pattern analysis,https://dl.acm.org/doi/10.1145/2591708.2591724
Guess my object: an 'objects first' game on objects' behavior and implementation with bluej,https://dl.acm.org/doi/10.1145/2591708.2591725
Game programming for improving learning experience,https://dl.acm.org/doi/10.1145/2591708.2591737
Assessment process for a simulation-based training environment in global software development,https://dl.acm.org/doi/10.1145/2591708.2591747
Towards identification and classification of core and threshold concepts in methodology education in computing,https://dl.acm.org/doi/10.1145/2591708.2591758
Leveraging open source principles for flexible concept inventory development,https://dl.acm.org/doi/10.1145/2591708.2591722
Advanced data analytics education for students and companies,https://dl.acm.org/doi/10.1145/2591708.2591746
Peer instruction: a link to the exam,https://dl.acm.org/doi/10.1145/2591708.2591711
Comparing outcomes in inverted and traditional CS1,https://dl.acm.org/doi/10.1145/2591708.2591752
"CaptainTeach: multi-stage, in-flow peer review for programming assignments",https://dl.acm.org/doi/10.1145/2591708.2591738
Enhancing syntax error messages appears ineffectual,https://dl.acm.org/doi/10.1145/2591708.2591748
A qualitative think-aloud study of novice programmers' code writing strategies,https://dl.acm.org/doi/10.1145/2591708.2591762
"Programming: reading, writing and reversing",https://dl.acm.org/doi/10.1145/2591708.2591712
Identifying computer science self-regulated learning strategies,https://dl.acm.org/doi/10.1145/2591708.2591715
Motivational active learning: engaging university students in computer science education,https://dl.acm.org/doi/10.1145/2591708.2591750
Study on difficulties and misconceptions with modern type systems,https://dl.acm.org/doi/10.1145/2591708.2591726
Interdisciplinary connections in a mobile computing and robotics course,https://dl.acm.org/doi/10.1145/2591708.2591735
Teaching a core CS concept through robotics,https://dl.acm.org/doi/10.1145/2591708.2591714
Three views on motivation and programming,https://dl.acm.org/doi/10.1145/2591708.2591709
ITiCSE: the next decade,https://dl.acm.org/doi/10.1145/2591708.2617812
