Statistical Modeling to Better Understand CS Students,https://dl.acm.org/doi/10.1145/2899415.2925470
Professional Competencies for Real?: A Question about Identity!,https://dl.acm.org/doi/10.1145/2899415.2925471
The best Way to Unblock the Pipeline in CS is by Getting Everyone to Code in Schools: A debate,https://dl.acm.org/doi/10.1145/2899415.2899418
Seven Semesters of Android Game Programming in CS2,https://dl.acm.org/doi/10.1145/2899415.2899470
Using Interactive Exercise in Mobile Devices to Support Evidence-based Teaching and Learning,https://dl.acm.org/doi/10.1145/2899415.2899467
Student Concerns Regarding Transition into Higher Education CS,https://dl.acm.org/doi/10.1145/2899415.2909581
Interdisciplinary and International Game Projects for Creative Learning,https://dl.acm.org/doi/10.1145/2899415.2899448
Teaching Programming: Understanding Lecture Capture YouTube Analytics,https://dl.acm.org/doi/10.1145/2899415.2899421
Towards a Systematic Review of Automated Feedback Generation for Programming Exercises,https://dl.acm.org/doi/10.1145/2899415.2899422
Automatic Grading of Programming Exercises using Property-Based Testing,https://dl.acm.org/doi/10.1145/2899415.2899443
Automated Feedback Framework for Introductory Programming Courses,https://dl.acm.org/doi/10.1145/2899415.2899440
"A ""Multiple Executions"" Technique of Visualization",https://dl.acm.org/doi/10.1145/2899415.2899451
Algorithms + Organization = Systems,https://dl.acm.org/doi/10.1145/2899415.2899458
Systematic Development of Dynamic Programming Algorithms Assisted by Interactive Visualization,https://dl.acm.org/doi/10.1145/2899415.2899450
Lessons Learned on Computer Science Teachers Professional Development,https://dl.acm.org/doi/10.1145/2899415.2899460
Out of the Comfort Zone: Embedding Entrepreneurship in a Cohort of Computer Science Doctoral Students,https://dl.acm.org/doi/10.1145/2899415.2899469
Using a Student Consultant in a Computer Science Course: An Experience Report,https://dl.acm.org/doi/10.1145/2899415.2899434
Using Student Performance to Assess CS Unplugged Activities in a Classroom Environment,https://dl.acm.org/doi/10.1145/2899415.2899465
Interactive Exercises for Teaching Logic Circuits,https://dl.acm.org/doi/10.1145/2899415.2899445
An Empirical Analysis of Video Viewing Behaviors in Flipped CS1 Courses,https://dl.acm.org/doi/10.1145/2899415.2899468
Introducing Computational Thinking to K-5 in a French Context,https://dl.acm.org/doi/10.1145/2899415.2899439
Back to School: Computer Science Unplugged in the Wild,https://dl.acm.org/doi/10.1145/2899415.2899442
From Alice to Python. Introducing Text-based Programming in Middle Schools,https://dl.acm.org/doi/10.1145/2899415.2899462
Competition and Feedback through Automated Assessment in a Data Structures and Algorithms Course,https://dl.acm.org/doi/10.1145/2899415.2899454
A Generic Framework for Engaging Online Data Sources in Introductory Programming Courses,https://dl.acm.org/doi/10.1145/2899415.2899437
"A STEM Incubator to Engage Students in Hands-on, Relevant Learning: A Report from the Field",https://dl.acm.org/doi/10.1145/2899415.2899461
ERSP: A Structured CS Research Program for Early-College Students,https://dl.acm.org/doi/10.1145/2899415.2899436
Benchmarking Introductory Programming Exams: How and Why,https://dl.acm.org/doi/10.1145/2899415.2899473
Typing Patterns and Authentication in Practical Programming Exams,https://dl.acm.org/doi/10.1145/2899415.2899472
Latin American Perspectives and the IT2017 Curricular Guidelines,https://dl.acm.org/doi/10.1145/2899415.2899419
Using Fast Model-Based Fault Localisation to Aid Students in Self-Guided Program Repair and to Improve Assessment,https://dl.acm.org/doi/10.1145/2899415.2899433
Teaching DevOps and Cloud Computing using a Cognitive Apprenticeship and Story-Telling Approach,https://dl.acm.org/doi/10.1145/2899415.2899426
Software Engineering Education in Chile - Status Report,https://dl.acm.org/doi/10.1145/2899415.2899459
Results from a Survey of Faculty Adoption of Process Oriented Guided Inquiry Learning (POGIL) in Computer Science,https://dl.acm.org/doi/10.1145/2899415.2899471
The Effectiveness of Visualization for Learning Expression Evaluation: A Reproducibility Study,https://dl.acm.org/doi/10.1145/2899415.2899427
Investigating Factors Influencing Students' Intention to Dropout Computer Science Studies,https://dl.acm.org/doi/10.1145/2899415.2899455
Global Perspectives on the Role of Two-Year/Technical/Junior Colleges in Computing Education,https://dl.acm.org/doi/10.1145/2899415.2899420
