Changing the face of computing,https://dl.acm.org/doi/10.1145/2445196.2445198
"Principles, priorities, and pressures: personal and organizational",https://dl.acm.org/doi/10.1145/2445196.2445199
"This much I know: thoughts on the past, present and future of educational programming tools",https://dl.acm.org/doi/10.1145/2445196.2445200
Online education,https://dl.acm.org/doi/10.1145/2445196.2445201
Unlocking the clubhouse: a decade later and now what?,https://dl.acm.org/doi/10.1145/2445196.2445202
Shifting the paradigm of african-american students from consumers of computer science to producers of computer science,https://dl.acm.org/doi/10.1145/2445196.2445204
ACM/IEEE-CS computer science curriculum 2013: reviewing the ironman report,https://dl.acm.org/doi/10.1145/2445196.2445206
Computer science education for social good,https://dl.acm.org/doi/10.1145/2445196.2445208
Session details: Paper - data structures,https://dl.acm.org/doi/10.1145/3249851
Board game strategies in introductory computer science,https://dl.acm.org/doi/10.1145/2445196.2445210
Integrating theoretical and empirical computer science in a data structures course,https://dl.acm.org/doi/10.1145/2445196.2445211
Hunting high and low: instruments to detect misconceptions related to algorithms and data structures,https://dl.acm.org/doi/10.1145/2445196.2445212
Session details: Paper - peer instruction,https://dl.acm.org/doi/10.1145/3249852
"Experience report: CS1 in MATLAB for non-majors, with media computation and peer instruction",https://dl.acm.org/doi/10.1145/2445196.2445214
How we teach impacts student learning: peer instruction vs. lecture in CS0,https://dl.acm.org/doi/10.1145/2445196.2445215
Peer instruction in computing: the role of reading quizzes,https://dl.acm.org/doi/10.1145/2445196.2445216
Session details: Paper - student dynamics,https://dl.acm.org/doi/10.1145/3249853
Incorporating metacognition into learning,https://dl.acm.org/doi/10.1145/2445196.2445218
Teaching computer science soft skills as soft concepts,https://dl.acm.org/doi/10.1145/2445196.2445219
The relationship between belonging and ability in computer science,https://dl.acm.org/doi/10.1145/2445196.2445220
Session details: Paper - non-majors,https://dl.acm.org/doi/10.1145/3249854
A data-centric introduction to computer science for non-majors,https://dl.acm.org/doi/10.1145/2445196.2445222
Demystifying networking: teaching non-majors via analogical problem-solving,https://dl.acm.org/doi/10.1145/2445196.2445223
"Computation, complexity, and emergence: an interdisciplinary honors seminar",https://dl.acm.org/doi/10.1145/2445196.2445224
Session details: Paper - approaches for outreach,https://dl.acm.org/doi/10.1145/3249855
Application of the cognitive apprenticeship framework to a middle school robotics camp,https://dl.acm.org/doi/10.1145/2445196.2445226
Using scaffolded examples to teach computational thinking concepts,https://dl.acm.org/doi/10.1145/2445196.2445227
A cascading mentoring pedagogy in a CS service learning course to broaden participation and perceptions,https://dl.acm.org/doi/10.1145/2445196.2445228
Panel: mobile application development in computing curricula,https://dl.acm.org/doi/10.1145/2445196.2445230
Strategies for adding the emerging PDC curriculum recommendations into CS courses,https://dl.acm.org/doi/10.1145/2445196.2445232
Fulbrights abroad in computer science,https://dl.acm.org/doi/10.1145/2445196.2445234
Session details: Paper - alternatives to lectures,https://dl.acm.org/doi/10.1145/3249856
The inverted classroom and the CS curriculum,https://dl.acm.org/doi/10.1145/2445196.2445236
Integrating fantasy role-play into the programming lab: exploring the 'projective identity' hypothesis,https://dl.acm.org/doi/10.1145/2445196.2445237
Teaching creativity in computer science,https://dl.acm.org/doi/10.1145/2445196.2445238
Session details: Paper - instructional technologies,https://dl.acm.org/doi/10.1145/3249857
Seeking grace: a new object-oriented language for novices,https://dl.acm.org/doi/10.1145/2445196.2445240
Developing a highly interactive ebook for CS instruction,https://dl.acm.org/doi/10.1145/2445196.2445241
CS50 sandbox: secure execution of untrusted code,https://dl.acm.org/doi/10.1145/2445196.2445242
Session details: Paper - tough curricular challenges,https://dl.acm.org/doi/10.1145/3249858
Cloud computing in the curriculum: fundamental and enabling technologies,https://dl.acm.org/doi/10.1145/2445196.2445244
Characterizing the need for graduate ethics education,https://dl.acm.org/doi/10.1145/2445196.2445245
Methodology education in computing: towards a congruent design approach,https://dl.acm.org/doi/10.1145/2445196.2445246
Session details: Paper - retention,https://dl.acm.org/doi/10.1145/3249859
Retaining nearly one-third more majors with a trio of instructional best practices in CS1,https://dl.acm.org/doi/10.1145/2445196.2445248
Retention of STEM majors using early undergraduate researchexperiences,https://dl.acm.org/doi/10.1145/2445196.2445249
Halving fail rates using peer instruction: a study of four computer science courses,https://dl.acm.org/doi/10.1145/2445196.2445250
Session details: Paper - CS education research,https://dl.acm.org/doi/10.1145/3249860
Becoming experts: measuring attitude development in introductory computer science,https://dl.acm.org/doi/10.1145/2445196.2445252
What is it we are asking: interpreting problem-solving questions in computer science and linguistics,https://dl.acm.org/doi/10.1145/2445196.2445253
Investigating factors of student learning in introductory courses,https://dl.acm.org/doi/10.1145/2445196.2445254
Computer science curriculum 2013: social and professional recommendations from the ACM/IEEE-CS task force,https://dl.acm.org/doi/10.1145/2445196.2445256
Understanding NSF funding opportunities,https://dl.acm.org/doi/10.1145/2445196.2445258
An interactive exploration of gender and computing: unpacking the student experience,https://dl.acm.org/doi/10.1145/2445196.2445260
"Demystifying computing with magic, continued",https://dl.acm.org/doi/10.1145/2445196.2445262
Session details: Paper - tools,https://dl.acm.org/doi/10.1145/3249861
Reading mobile games throughout the curriculum,https://dl.acm.org/doi/10.1145/2445196.2445264
Hairball: lint-inspired static analysis of scratch projects,https://dl.acm.org/doi/10.1145/2445196.2445265
GSK: universally accessible graph sketching,https://dl.acm.org/doi/10.1145/2445196.2445266
Session details: Paper - student behaviors and experiences,https://dl.acm.org/doi/10.1145/3249862
Collaborative learning and anxiety: a phenomenographic study of collaborative learning activities,https://dl.acm.org/doi/10.1145/2445196.2445268
Life's a game and the game of life: how making a game out of it can change student behavior,https://dl.acm.org/doi/10.1145/2445196.2445269
A student perspective on prior experience in CS1,https://dl.acm.org/doi/10.1145/2445196.2445270
Session details: Paper - introducing CS in high school,https://dl.acm.org/doi/10.1145/3249863
The role of teachers in implementing curriculum changes,https://dl.acm.org/doi/10.1145/2445196.2445272
Computer science principles: analysis of a proposed advanced placement course,https://dl.acm.org/doi/10.1145/2445196.2445273
"A more formal approach to ""computer science: principles""",https://dl.acm.org/doi/10.1145/2445196.2445274
Session details: Paper - socio-cultural issues,https://dl.acm.org/doi/10.1145/3249864
Building equitable computer science classrooms: elements of a teaching approach,https://dl.acm.org/doi/10.1145/2445196.2445276
Bringing computer science back into schools: lessons from the UK,https://dl.acm.org/doi/10.1145/2445196.2445277
Cultivating a K12 computer science community: a case study,https://dl.acm.org/doi/10.1145/2445196.2445278
Teaching secure coding: the myths and the realities,https://dl.acm.org/doi/10.1145/2445196.2445280
Alternatives to lecture: revealing the power of peer instruction and cooperative learning,https://dl.acm.org/doi/10.1145/2445196.2445282
ACM/IEEE computer science 2013 exemplar-fest,https://dl.acm.org/doi/10.1145/2445196.2445284
Session details: Paper - student-centered approaches,https://dl.acm.org/doi/10.1145/3249865
Studio-based learning and app inventor for android in an introductory CS course for non-majors,https://dl.acm.org/doi/10.1145/2445196.2445286
Impacts of adaptive feedback on teaching test-driven development,https://dl.acm.org/doi/10.1145/2445196.2445287
Adding a contributing student pedagogy component to an introductory database course,https://dl.acm.org/doi/10.1145/2445196.2445288
Session details: Paper - underserved populations,https://dl.acm.org/doi/10.1145/3249866
On the nature of fires and how to spark them when you're not there,https://dl.acm.org/doi/10.1145/2445196.2445290
"Cupcake cushions, scooby doo shirts, and soft boomboxes: e-textiles in high school to promote computational concepts, practices, and perceptions",https://dl.acm.org/doi/10.1145/2445196.2445291
Workifying games: successfully engaging african american gamers with computer science,https://dl.acm.org/doi/10.1145/2445196.2445292
Session details: Paper - architecture and hardware,https://dl.acm.org/doi/10.1145/3249867
Emumaker86: a hardware simulator for teaching CPU design,https://dl.acm.org/doi/10.1145/2445196.2445294
Helping students understand the datapath with simulators and crazy models,https://dl.acm.org/doi/10.1145/2445196.2445295
Step-by-step design and simulation of a simple CPU architecture,https://dl.acm.org/doi/10.1145/2445196.2445296
Session details: Paper - teaching CS1,https://dl.acm.org/doi/10.1145/3249868
Introducing computer science in an integrated science course,https://dl.acm.org/doi/10.1145/2445196.2445298
Teaching the security mindset to CS1 students,https://dl.acm.org/doi/10.1145/2445196.2445299
Constructive use of errors in teaching CS1,https://dl.acm.org/doi/10.1145/2445196.2445300
Session details: Paper - assessment,https://dl.acm.org/doi/10.1145/3249869
Computing creativity: divergence in computational thinking,https://dl.acm.org/doi/10.1145/2445196.2445302
"On plugging ""unplugged"" into CS classes",https://dl.acm.org/doi/10.1145/2445196.2445303
Assessment of computer science learning in a scratch-based outreach program,https://dl.acm.org/doi/10.1145/2445196.2445304
Growing female undergraduate enrollments in computer science: some successful approaches,https://dl.acm.org/doi/10.1145/2445196.2445306
