Educating for Both Art and Technology,https://dl.acm.org/doi/10.1145/2676723.2694804
Paying Back and Paying Forward,https://dl.acm.org/doi/10.1145/2676723.2694802
"Data Structures Courses: Past, Present, and Future",https://dl.acm.org/doi/10.1145/2676723.2694801
"Connected, Committed and Social?: The Consequences of Computing for Relationships",https://dl.acm.org/doi/10.1145/2676723.2694803
Session details: Demonstration Session,https://dl.acm.org/doi/10.1145/3251125
EarSketch: A Web-based Environment for Teaching Introductory Computer Science Through Music Remixing,https://dl.acm.org/doi/10.1145/2676723.2691869
Blockly Language Creation and Applications: Visual Programming for Media Computation and Bluetooth Robotics Control,https://dl.acm.org/doi/10.1145/2676723.2691871
Session details: Paper Session: CS Education Research,https://dl.acm.org/doi/10.1145/3251126
Student Response to Teaching of Memory Cues and Resumption Strategies in Computer Science Classes,https://dl.acm.org/doi/10.1145/2676723.2677234
Closing The Cyberlearning Loop: Enabling Teachers To Formatively Assess Student Programming Projects,https://dl.acm.org/doi/10.1145/2676723.2677269
Analyzing Student Work Patterns Using Programming Exercise Data,https://dl.acm.org/doi/10.1145/2676723.2677297
Session details: Paper Session: Curriculum,https://dl.acm.org/doi/10.1145/3251127
Teaching Computing as Science in a Research Experience,https://dl.acm.org/doi/10.1145/2676723.2677231
Backward Design: An Integrated Approach to a Systems Curriculum,https://dl.acm.org/doi/10.1145/2676723.2677264
A Module-based Approach to Adopting the 2013 ACM Curricular Recommendations on Parallel Computing,https://dl.acm.org/doi/10.1145/2676723.2677270
Session details: Paper Session: CS1/CS2: Focus on CS1,https://dl.acm.org/doi/10.1145/3251128
Creating a Computer Simulator as a CS1 Student Project,https://dl.acm.org/doi/10.1145/2676723.2677210
Program Decomposition and Complexity in CS1,https://dl.acm.org/doi/10.1145/2676723.2677219
Supporting Creativity and User Interaction in CS 1 Homework Assignments,https://dl.acm.org/doi/10.1145/2676723.2677250
Session details: Paper Session: Beyond CS2: Miscellaneous Topics,https://dl.acm.org/doi/10.1145/3251129
Embedding Secure Coding Instruction into the IDE: A Field Study in an Advanced CS Course,https://dl.acm.org/doi/10.1145/2676723.2677280
Augmenting Undergraduate Computer Science Education With Programmable Smartwatches,https://dl.acm.org/doi/10.1145/2676723.2677285
Simulating IBM Watson in the Classroom,https://dl.acm.org/doi/10.1145/2676723.2677287
Session details: Special Session,https://dl.acm.org/doi/10.1145/3251130
