Session details: Keynote,https://dl.acm.org/doi/10.1145/3258426
TeachScheme!,https://dl.acm.org/doi/10.1145/1953163.1953165
Session details: Panel,https://dl.acm.org/doi/10.1145/3258427
Starting a computational science program,https://dl.acm.org/doi/10.1145/1953163.1953167
Session details: Special session,https://dl.acm.org/doi/10.1145/3258428
SIGCSE special project showcase,https://dl.acm.org/doi/10.1145/1953163.1953169
Session details: Special session,https://dl.acm.org/doi/10.1145/3258429
Computing and music: a spectrum of sound,https://dl.acm.org/doi/10.1145/1953163.1953171
Session details: Security and society,https://dl.acm.org/doi/10.1145/3258430
Science fiction prototyping and security education: cultivating contextual and societal thinking in computer security education and beyond,https://dl.acm.org/doi/10.1145/1953163.1953173
"Security in computer literacy: a model for design, dissemination, and assessment",https://dl.acm.org/doi/10.1145/1953163.1953174
Training students to steal: a practical assignment in computer security education,https://dl.acm.org/doi/10.1145/1953163.1953175
Session details: Organization and architecture,https://dl.acm.org/doi/10.1145/3258431
A cluster for CS education in the manycore era,https://dl.acm.org/doi/10.1145/1953163.1953177
Games as motivation in computer design courses: I/O is the key,https://dl.acm.org/doi/10.1145/1953163.1953178
"VIREOS: an integrated, bottom-up, educational operating systems project with FPGA support",https://dl.acm.org/doi/10.1145/1953163.1953179
Session details: Learning objects and modules,https://dl.acm.org/doi/10.1145/3258432
Revising computer science learning objects from learner interaction data,https://dl.acm.org/doi/10.1145/1953163.1953181
The impact of problem-oriented animated learning modules in a CS1-style course,https://dl.acm.org/doi/10.1145/1953163.1953182
Evaluating the use of learning objects in CS1,https://dl.acm.org/doi/10.1145/1953163.1953183
Session details: Undergraduate innovations,https://dl.acm.org/doi/10.1145/3258433
Early participation of CS students in research,https://dl.acm.org/doi/10.1145/1953163.1953185
"Incorporating social issues of computing in a small, liberal arts college: a case study",https://dl.acm.org/doi/10.1145/1953163.1953186
Using undergraduate teaching assistants in a small college environment,https://dl.acm.org/doi/10.1145/1953163.1953187
Session details: Panel,https://dl.acm.org/doi/10.1145/3258434
Educational advances in artificial intelligence,https://dl.acm.org/doi/10.1145/1953163.1953189
Session details: Panel,https://dl.acm.org/doi/10.1145/3258435
